filled_at,symbol,side,shares,price,amount,reason,agent_public_id,run_public_id,experiment_run_public_id,closed_pnl,dir,fee
2025-11-19T01:31:33.885Z,PLTR,BUY,0.474,166.1800,-78.77,Close Short,,,,0.000000,Close Short,0.070892
2025-11-19T01:31:33.885Z,PLTR,BUY,0.575,166.1800,-95.55,Close Short,,,,0.000000,Close Short,0.085998
2025-11-19T01:31:33.885Z,PLTR,BUY,0.168,166.1800,-27.92,Close Short,,,,0.000000,Close Short,0.025126
2025-11-19T01:31:33.885Z,PLTR,BUY,0.618,166.1800,-102.70,Close Short,,,,0.000000,Close Short,0.092429
2025-11-19T01:31:33.885Z,PLTR,BUY,1.2,166.1800,-199.42,Close Short,,,,0.000000,Close Short,0.179474
2025-11-19T01:31:33.885Z,PLTR,BUY,2.33,166.1800,-387.20,Close Short,,,,0.000000,Close Short,0.348479
2025-11-19T04:14:20.055Z,PLTR,BUY,0.131,166.6200,-21.83,Open Long,,,,0.000000,Open Long,0.006548
2025-11-19T04:14:50.015Z,PLTR,BUY,1.497,166.6200,-249.43,Open Long,,,,0.000000,Open Long,0.074829
2025-11-19T04:15:20.016Z,PLTR,BUY,1.497,166.6200,-249.43,Open Long,,,,0.000000,Open Long,0.074829
2025-11-19T04:15:50.028Z,PLTR,BUY,1.497,166.6200,-249.43,Open Long,,,,0.000000,Open Long,0.074829
2025-11-19T04:16:20.002Z,PLTR,BUY,1.497,166.6200,-249.43,Open Long,,,,0.000000,Open Long,0.074829
2025-11-19T04:16:50.052Z,PLTR,BUY,0.381,166.6200,-63.48,Open Long,,,,0.000000,Open Long,0.019044
2025-11-19T06:24:29.890Z,PLTR,SELL,0.104,166.4100,17.31,Close Long,,,,-0.021840,Close Long,0.015575
2025-11-19T06:24:29.890Z,PLTR,SELL,0.544,166.4100,90.53,Close Long,,,,-0.114240,Close Long,0.081474
2025-11-19T06:24:29.890Z,PLTR,SELL,0.133,166.4100,22.13,Close Long,,,,-0.027930,Close Long,0.019919
2025-11-19T06:24:29.890Z,PLTR,SELL,1.773,166.4100,295.04,Close Long,,,,-0.372330,Close Long,0.265540
2025-11-19T06:24:29.890Z,PLTR,SELL,0.191,166.4100,31.78,Close Long,,,,-0.040110,Close Long,0.028605
2025-11-19T06:24:29.890Z,PLTR,SELL,3.755,166.4100,624.87,Close Long,,,,-0.788550,Close Long,0.562382
2025-11-19T07:04:30.473Z,TSLA,SELL,1.0,400.5300,400.53,Open Short,,,,0.000000,Open Short,0.120158
2025-11-19T07:18:22.444Z,NVDA,SELL,2.31,181.9000,420.19,Open Short,,,,0.000000,Open Short,0.126056
2025-11-19T07:18:25.144Z,NVDA,SELL,2.0,182.0500,364.10,Open Short,,,,0.000000,Open Short,0.109229
2025-11-19T07:18:39.138Z,NVDA,SELL,2.0,182.0500,364.10,Open Short,,,,0.000000,Open Short,0.109229
2025-11-19T07:18:44.793Z,NVDA,SELL,0.4,182.0500,72.82,Open Short,,,,0.000000,Open Short,0.021845
2025-11-19T10:02:10.468Z,XYZ100,SELL,0.0089,24596.0000,218.90,Open Short,,,,0.000000,Open Short,0.065671
2025-11-19T10:02:18.866Z,XYZ100,SELL,0.001,24596.0000,24.60,Open Short,,,,0.000000,Open Short,0.007378
2025-11-19T10:02:33.001Z,XYZ100,SELL,0.007,24596.0000,172.17,Open Short,,,,0.000000,Open Short,0.051651
2025-11-19T10:02:39.594Z,XYZ100,SELL,0.0121,24596.0000,297.61,Open Short,,,,0.000000,Open Short,0.089283
2025-11-19T10:02:40.220Z,XYZ100,SELL,0.0008,24596.0000,19.68,Open Short,,,,0.000000,Open Short,0.005903
2025-11-19T10:02:45.565Z,XYZ100,SELL,0.001,24596.0000,24.60,Open Short,,,,0.000000,Open Short,0.007378
2025-11-19T10:02:45.765Z,XYZ100,SELL,0.001,24596.0000,24.60,Open Short,,,,0.000000,Open Short,0.007378
2025-11-19T10:02:49.100Z,XYZ100,SELL,0.001,24596.0000,24.60,Open Short,,,,0.000000,Open Short,0.007378
2025-11-19T10:02:54.758Z,XYZ100,SELL,0.001,24596.0000,24.60,Open Short,,,,0.000000,Open Short,0.007378
2025-11-19T10:02:54.954Z,XYZ100,SELL,0.001,24596.0000,24.60,Open Short,,,,0.000000,Open Short,0.007378
2025-11-19T10:02:55.554Z,XYZ100,SELL,0.001,24596.0000,24.60,Open Short,,,,0.000000,Open Short,0.007378
2025-11-19T10:03:03.018Z,XYZ100,SELL,0.0069,24596.0000,169.71,Open Short,,,,0.000000,Open Short,0.050913
2025-11-19T10:03:04.990Z,XYZ100,SELL,0.001,24596.0000,24.60,Open Short,,,,0.000000,Open Short,0.007378
2025-11-19T10:03:04.990Z,XYZ100,SELL,0.001,24596.0000,24.60,Open Short,,,,0.000000,Open Short,0.007378
2025-11-19T10:03:15.552Z,XYZ100,SELL,0.001,24596.0000,24.60,Open Short,,,,0.000000,Open Short,0.007378
2025-11-19T10:03:15.704Z,XYZ100,SELL,0.001,24596.0000,24.60,Open Short,,,,0.000000,Open Short,0.007378
2025-11-19T10:03:18.441Z,XYZ100,SELL,0.001,24596.0000,24.60,Open Short,,,,0.000000,Open Short,0.007378
2025-11-19T10:03:22.840Z,XYZ100,SELL,0.001,24596.0000,24.60,Open Short,,,,0.000000,Open Short,0.007378
2025-11-19T10:03:22.840Z,XYZ100,SELL,0.001,24596.0000,24.60,Open Short,,,,0.000000,Open Short,0.007378
2025-11-19T10:03:31.502Z,XYZ100,SELL,0.001,24596.0000,24.60,Open Short,,,,0.000000,Open Short,0.007378
2025-11-19T10:03:31.502Z,XYZ100,SELL,0.001,24596.0000,24.60,Open Short,,,,0.000000,Open Short,0.007378
2025-11-19T10:03:33.013Z,XYZ100,SELL,0.007,24596.0000,172.17,Open Short,,,,0.000000,Open Short,0.051651
2025-11-19T10:03:39.768Z,XYZ100,SELL,0.001,24596.0000,24.60,Open Short,,,,0.000000,Open Short,0.007378
2025-11-19T10:03:39.857Z,XYZ100,SELL,0.0003,24596.0000,7.38,Open Short,,,,0.000000,Open Short,0.002213
2025-11-19T12:30:39.409Z,PLTR,SELL,1.541,168.8800,260.24,Open Short,,,,0.000000,Open Short,0.078073
2025-11-19T12:30:41.281Z,PLTR,SELL,0.829,168.8800,140.00,Open Short,,,,0.000000,Open Short,0.042000
2025-11-19T15:14:37.942Z,XYZ100,BUY,0.06,24868.0000,-1492.08,Close Short,,,,-16.320000,Close Short,1.342872
2025-11-19T15:14:37.942Z,TSLA,BUY,1.0,409.9400,-409.94,Close Short,,,,-9.410000,Close Short,0.368946
2025-11-19T15:14:37.942Z,NVDA,BUY,0.069,187.1900,-12.92,Close Short,,,,-0.358248,Close Short,0.011624
2025-11-19T15:14:37.942Z,NVDA,BUY,3.969,187.1900,-742.96,Close Short,,,,-20.607048,Close Short,0.668661
2025-11-19T15:14:37.942Z,NVDA,BUY,0.988,187.1900,-184.94,Close Short,,,,-5.129696,Close Short,0.166449
2025-11-19T15:14:37.942Z,NVDA,BUY,0.857,187.1900,-160.42,Close Short,,,,-4.449544,Close Short,0.144379
2025-11-19T15:14:37.942Z,NVDA,BUY,0.55,187.1900,-102.95,Close Short,,,,-2.855600,Close Short,0.092659
2025-11-19T15:14:37.942Z,NVDA,BUY,0.277,187.1900,-51.85,Close Short,,,,-1.438184,Close Short,0.046666
2025-11-19T15:14:37.942Z,PLTR,BUY,2.37,168.5900,-399.56,Close Short,,,,0.687300,Close Short,0.359602
2025-11-19T16:24:30.292Z,XYZ100,BUY,0.13,24640.0000,-3203.20,Open Long,,,,0.000000,Open Long,0.960959
2025-11-19T16:51:16.119Z,XYZ100,SELL,0.13,24586.0000,3196.18,Close Long,,,,-7.020000,Close Long,2.876562
2025-11-20T17:47:51.391Z,PLTR,BUY,2.649,156.2200,-413.83,Open Long,,,,0.000000,Open Long,0.372444
2025-11-20T17:47:51.391Z,PLTR,BUY,41.0,156.2200,-6405.02,Open Long,,,,0.000000,Open Long,5.764518
2025-11-20T17:47:51.391Z,PLTR,BUY,2.793,156.2200,-436.32,Open Long,,,,0.000000,Open Long,0.392690
2025-11-20T17:47:51.391Z,PLTR,BUY,11.258,156.2200,-1758.72,Open Long,,,,0.000000,Open Long,1.582852
2025-11-20T18:58:17.028Z,XYZ100,SELL,0.001,24188.0000,24.19,Open Short,,,,0.000000,Open Short,0.007256
2025-11-20T18:58:19.124Z,XYZ100,SELL,0.002,24188.0000,48.38,Open Short,,,,0.000000,Open Short,0.014512
2025-11-20T18:58:20.048Z,XYZ100,SELL,0.002,24188.0000,48.38,Open Short,,,,0.000000,Open Short,0.014512
2025-11-20T18:58:26.705Z,XYZ100,SELL,0.2018,24188.0000,4881.14,Open Short,,,,0.000000,Open Short,1.464341
2025-11-20T18:58:27.108Z,XYZ100,SELL,0.2932,24188.0000,7091.92,Open Short,,,,0.000000,Open Short,2.127576
2025-11-20T21:13:46.625Z,PLTR,SELL,3.055,155.6900,475.63,Close Long,,,,-1.619150,Close Long,0.428069
2025-11-20T21:13:46.625Z,PLTR,SELL,0.369,155.6900,57.45,Close Long,,,,-0.195570,Close Long,0.051704
2025-11-20T21:13:46.625Z,PLTR,SELL,3.293,155.6900,512.69,Close Long,,,,-1.745290,Close Long,0.461418
2025-11-20T21:13:46.625Z,PLTR,SELL,0.176,155.6900,27.40,Close Long,,,,-0.093280,Close Long,0.024661
2025-11-20T21:13:46.625Z,PLTR,SELL,2.186,155.6900,340.34,Close Long,,,,-1.158580,Close Long,0.306304
2025-11-20T21:13:46.625Z,PLTR,SELL,1.004,155.6900,156.31,Close Long,,,,-0.532120,Close Long,0.140681
2025-11-20T21:13:46.625Z,PLTR,SELL,3.809,155.6900,593.02,Close Long,,,,-2.018770,Close Long,0.533720
2025-11-20T21:13:46.625Z,PLTR,SELL,0.953,155.6900,148.37,Close Long,,,,-0.505090,Close Long,0.133535
2025-11-20T21:13:46.625Z,PLTR,SELL,0.141,155.6900,21.95,Close Long,,,,-0.074730,Close Long,0.019757
2025-11-20T21:13:46.625Z,PLTR,SELL,0.448,155.6900,69.75,Close Long,,,,-0.237440,Close Long,0.062774
2025-11-20T21:13:46.625Z,PLTR,SELL,2.74,155.6900,426.59,Close Long,,,,-1.452200,Close Long,0.383931
2025-11-20T21:13:46.625Z,PLTR,SELL,0.491,155.6900,76.44,Close Long,,,,-0.260230,Close Long,0.068799
2025-11-20T21:13:46.625Z,PLTR,SELL,0.235,155.6800,36.58,Close Long,,,,-0.126900,Close Long,0.032926
2025-11-20T21:13:46.625Z,PLTR,SELL,1.202,155.3400,186.72,Close Long,,,,-1.057760,Close Long,0.168046
2025-11-20T21:13:46.625Z,PLTR,SELL,37.598,155.2800,5838.22,Close Long,,,,-35.342120,Close Long,5.254395
2025-11-21T04:40:37.037Z,PLTR,BUY,1.0,155.2000,-155.20,Open Long,,,,0.000000,Open Long,0.046559
2025-11-21T04:40:37.955Z,PLTR,BUY,0.066,155.2000,-10.24,Open Long,,,,0.000000,Open Long,0.003072
2025-11-21T06:07:17.851Z,XYZ100,BUY,0.1626,24080.0000,-3915.41,Close Short,,,,17.560800,Close Short,3.523867
2025-11-21T06:07:17.851Z,XYZ100,BUY,0.1188,24080.0000,-2860.70,Close Short,,,,12.829212,Close Short,2.574633
2025-11-21T06:07:17.851Z,XYZ100,BUY,0.003,24080.0000,-72.24,Close Short,,,,0.323970,Close Short,0.065016
2025-11-21T06:07:17.851Z,XYZ100,BUY,0.2063,24080.0000,-4967.70,Close Short,,,,22.278337,Close Short,4.470933
2025-11-21T06:07:17.851Z,XYZ100,BUY,0.0093,24080.0000,-223.94,Close Short,,,,1.004307,Close Short,0.201549
2025-11-21T15:25:18.426Z,NVDA,SELL,0.091,178.0000,16.20,Open Short,,,,0.000000,Open Short,0.014578
2025-11-21T15:25:18.426Z,NVDA,SELL,0.276,178.0000,49.13,Open Short,,,,0.000000,Open Short,0.044215
2025-11-21T15:25:18.426Z,NVDA,SELL,0.39,178.0000,69.42,Open Short,,,,0.000000,Open Short,0.062478
2025-11-21T15:39:12.148Z,TSLA,SELL,11.0,385.8700,4244.57,Open Short,,,,0.000000,Open Short,1.273371
2025-11-21T15:39:15.535Z,TSLA,SELL,5.182,385.8700,1999.58,Open Short,,,,0.000000,Open Short,0.599873
2025-11-21T15:39:15.535Z,TSLA,SELL,5.182,385.8700,1999.58,Open Short,,,,0.000000,Open Short,0.599873
2025-11-21T15:39:15.535Z,TSLA,SELL,5.182,385.8700,1999.58,Open Short,,,,0.000000,Open Short,0.599873
2025-11-21T15:39:16.069Z,TSLA,SELL,0.458,385.8700,176.73,Open Short,,,,0.000000,Open Short,0.053018
2025-11-21T15:39:16.277Z,TSLA,SELL,0.579,385.8700,223.42,Open Short,,,,0.000000,Open Short,0.067025
2025-11-21T15:39:27.684Z,TSLA,SELL,5.027,385.8700,1939.77,Open Short,,,,0.000000,Open Short,0.581930
2025-11-21T15:46:44.810Z,PLTR,SELL,1.066,150.7000,160.65,Close Long,,,,-4.797000,Close Long,0.144581
2025-11-21T16:24:46.978Z,NVDA,SELL,0.26,178.0000,46.28,Open Short,,,,0.000000,Open Short,0.013883
2025-11-21T16:24:47.597Z,NVDA,SELL,4.0,178.0000,712.00,Open Short,,,,0.000000,Open Short,0.213599
2025-11-21T16:24:49.282Z,NVDA,SELL,79.085,178.0000,14077.13,Open Short,,,,0.000000,Open Short,4.223139
2025-11-21T16:24:49.655Z,NVDA,SELL,28.408,178.0000,5056.62,Open Short,,,,0.000000,Open Short,1.516987
2025-11-21T17:14:06.547Z,TSLA,BUY,5.015,398.8400,-2000.18,Close Short,,,,-65.044550,Close Short,1.800164
2025-11-21T17:14:06.547Z,TSLA,BUY,27.595,398.9200,-11008.20,Close Short,,,,-360.114750,Close Short,9.907377
2025-11-21T17:20:54.798Z,PLTR,SELL,57.894,153.8200,8905.26,Open Short,,,,0.000000,Open Short,2.671576
2025-11-21T17:20:55.419Z,PLTR,SELL,20.326,153.8200,3126.55,Open Short,,,,0.000000,Open Short,0.937963
2025-11-21T17:25:20.093Z,PLTR,BUY,3.305,154.7600,-511.48,Close Short,,,,-3.106700,Close Short,0.460333
2025-11-21T17:25:20.093Z,PLTR,BUY,3.232,154.7800,-500.25,Close Short,,,,-3.102720,Close Short,0.450224
2025-11-21T17:25:20.093Z,PLTR,BUY,1.742,154.7800,-269.63,Close Short,,,,-1.672320,Close Short,0.242664
2025-11-21T17:25:20.093Z,PLTR,BUY,1.616,154.7900,-250.14,Close Short,,,,-1.567520,Close Short,0.225126
2025-11-21T17:25:20.093Z,PLTR,BUY,3.305,154.8100,-511.65,Close Short,,,,-3.271950,Close Short,0.460482
2025-11-21T17:25:20.093Z,PLTR,BUY,3.31,154.8100,-512.42,Close Short,,,,-3.276900,Close Short,0.461178
2025-11-21T17:25:20.093Z,PLTR,BUY,1.742,154.8200,-269.70,Close Short,,,,-1.742000,Close Short,0.242726
2025-11-21T17:25:20.093Z,PLTR,BUY,59.968,154.8500,-9286.04,Close Short,,,,-61.767040,Close Short,8.357440
2025-11-21T18:04:26.466Z,PLTR,BUY,11.676,154.1700,-1800.09,Open Long,,,,0.000000,Open Long,0.540026
2025-11-21T18:04:26.916Z,PLTR,BUY,12.965,154.1700,-1998.81,Open Long,,,,0.000000,Open Long,0.599644
2025-11-21T18:04:27.231Z,PLTR,BUY,25.936,154.1700,-3998.55,Open Long,,,,0.000000,Open Long,1.199565
2025-11-21T18:04:27.563Z,PLTR,BUY,12.968,154.1700,-1999.28,Open Long,,,,0.000000,Open Long,0.599782
2025-11-21T18:04:27.563Z,PLTR,BUY,12.968,154.1700,-1999.28,Open Long,,,,0.000000,Open Long,0.599782
2025-11-21T18:04:27.563Z,PLTR,BUY,12.968,154.1700,-1999.28,Open Long,,,,0.000000,Open Long,0.599782
2025-11-21T18:04:27.563Z,PLTR,BUY,6.839,154.1700,-1054.37,Open Long,,,,0.000000,Open Long,0.316310
